run_category,start_date_converted,start_date_month,year,month,distance_km,name,run_moving_time,run_elapsed_time,total_elevation_gain,achievement_count,kudos_count,comment_count,average_cadence,pr_count,average_heartrate,max_heartrate
Unknown,2017-06-19,2017-06-30,2017,6,8.4,Recovery - KP Loop,0:47:29,0:47:29,174.9,0,23,0,85.6,0,,
Regular,2017-06-17,2017-06-30,2017,6,2.48,Cool down to car,0:27:18,0:28:14,183.1,0,15,0,49.0,0,,
Long Run,2017-06-17,2017-06-30,2017,6,25.51,Sunday funday - BTR Group run,2:35:56,3:11:28,708.8,30,40,3,83.7,15,,
Unknown,2017-06-16,2017-06-30,2017,6,13.16,Long Lunch - Exploring West End,1:11:14,1:11:14,166.0,1,30,0,86.1,0,,
Regular,2017-06-15,2017-06-30,2017,6,11.06,Easy - West End Loop,1:00:27,1:00:27,120.4,1,25,0,86.4,0,,
Regular,2017-06-14,2017-06-30,2017,6,11.3,Runch - River loop with Gus,0:59:57,0:59:57,232.3,0,29,4,87.2,0,,
Unknown,2017-06-13,2017-06-30,2017,6,8.83,Wet and windy KP Loop,0:44:55,0:44:55,184.8,4,24,3,88.6,1,,
Regular,2017-06-12,2017-06-30,2017,6,11.74,Runch - River Loop,1:00:10,1:00:10,240.1,2,28,2,87.4,0,,
Regular,2017-06-10,2017-06-30,2017,6,10.14,Morning Run - Shakeout on tired legs,0:55:19,0:55:19,142.4,0,31,0,86.0,0,,
Unknown,2017-06-07,2017-06-30,2017,6,2.12,Warm Down,0:11:36,0:11:36,35.5,0,13,0,87.4,0,,
Workout,2017-06-07,2017-06-30,2017,6,7.03,Workout - Goodwill Bridge Repeats x14,0:34:55,0:34:55,142.7,2,29,2,89.2,1,,
Regular,2017-06-06,2017-06-30,2017,6,11.03,BTR hits the road,0:59:33,0:59:33,233.7,0,27,0,86.0,0,,
Unknown,2017-06-05,2017-06-30,2017,6,10.5,Runch - KP Loop extended,0:53:09,0:53:09,193.9,5,27,0,88.1,3,,
Long Run,2017-06-03,2017-06-30,2017,6,16.39,Morning Run - Scribbly adventures,1:32:15,1:33:11,208.4,3,30,2,86.2,0,,
Unknown,2017-06-02,2017-06-30,2017,6,0.73,Cool Down,0:05:12,0:05:36,4.7,0,5,0,76.5,0,,
Unknown,2017-06-02,2017-06-30,2017,6,10.03,Runch - West End Loop,0:49:24,0:49:24,107.4,19,22,0,89.6,15,,
Regular,2017-06-01,2017-06-30,2017,6,8.42,Runch - KP Loop,0:42:48,0:42:48,156.9,0,21,0,88.2,0,,
Regular,2017-05-31,2017-05-31,2017,5,8.56,Runch - KP Loop,0:44:08,0:44:08,200.0,1,26,0,88.1,1,,
Regular,2017-05-30,2017-05-31,2017,5,10.1,Runch - Long easy recovery ,0:57:54,0:57:54,105.2,0,34,4,87.2,0,,
Unknown,2017-05-29,2017-05-31,2017,5,6.55,Runch - Recovery 5 + walking cool down,0:42:58,0:42:58,160.0,0,20,1,75.8,0,,
Race,2017-05-27,2017-05-31,2017,5,42.35,TRAQ 2017 Brisbane Trail Marathon,4:48:24,4:52:26,1882.5,22,49,13,79.7,7,,
Regular,2017-05-26,2017-05-31,2017,5,6.2,Lunch Run - Playing tourist,0:38:28,0:41:04,142.7,0,13,0,78.6,0,,
Regular,2017-05-25,2017-05-31,2017,5,1.04,Cool down + Donut,0:09:14,0:09:22,0.0,0,18,0,53.0,0,,
Regular,2017-05-25,2017-05-31,2017,5,6.23,Taper Run - I'm done,0:34:20,0:34:20,63.5,0,26,5,85.9,0,,
Regular,2017-05-24,2017-05-31,2017,5,8.21,Taper Week - KP loop,0:45:00,0:45:00,124.4,0,23,1,87.1,0,,
Unknown,2017-05-23,2017-05-31,2017,5,7.53,Taper Week - City Loop,0:41:55,0:42:00,66.2,1,29,5,86.7,0,,
Unknown,2017-05-22,2017-05-31,2017,5,7.12,Taper Week - Easy recovery,0:42:33,0:42:33,112.1,0,28,0,85.1,0,,
Long Run,2017-05-20,2017-05-31,2017,5,27.11,BTR Group run - The taper edition,3:04:56,3:42:17,657.6,24,39,6,80.4,7,,
Unknown,2017-05-19,2017-05-31,2017,5,10.09,"Runch - w/u, 4k progression, 5k easy",0:52:05,0:52:08,51.4,0,21,0,88.4,0,,
Regular,2017-05-18,2017-05-31,2017,5,8.23,Runch - Easy KP loop,0:45:06,0:45:06,123.9,0,25,0,86.2,0,,
Unknown,2017-05-17,2017-05-31,2017,5,8.24,Runch - KP Loop,0:44:00,0:44:00,123.8,0,34,1,87.2,0,,
Regular,2017-05-16,2017-05-31,2017,5,10.03,Runch - West End Loop,0:53:41,0:53:41,51.9,1,31,2,87.7,0,,
Regular,2017-05-15,2017-05-31,2017,5,7.02,Runch - KP loop,0:35:31,0:35:31,112.5,0,28,0,60.8,0,,
Regular,2017-05-11,2017-05-31,2017,5,7.51,Afternoon Run - Turning over the legs,0:37:07,0:37:07,45.3,0,35,0,87.9,0,,
Regular,2017-05-10,2017-05-31,2017,5,7.47,Afternoon Run - Running in the drizzle,0:39:23,0:39:23,43.3,0,26,2,86.3,0,,
Regular,2017-05-09,2017-05-31,2017,5,9.3,Afternoon Run - Recovery run,0:51:32,0:51:32,66.6,0,24,0,86.0,0,,
Long Run,2017-05-06,2017-05-31,2017,5,32.84,BTR Captains Loop,4:08:25,5:06:36,1423.3,21,51,1,71.8,4,,
Regular,2017-05-06,2017-05-31,2017,5,8.04,Morning Run - Tapering for a training run?? BTR captains loop tomorrow 😮,0:42:23,0:42:23,45.3,0,36,3,86.8,0,,
Regular,2017-05-03,2017-05-31,2017,5,7.06,Lunch Run - Recovery run,0:39:06,0:39:22,45.5,0,31,0,86.0,0,,
Long Run,2017-04-30,2017-04-30,2017,4,36.09,BTR does BVRT - Linville to Benarkin return,3:14:46,3:32:54,295.3,3,42,6,87.3,2,,
Race,2017-04-29,2017-04-30,2017,4,18.12,"TRAQ Pinnacles Classic - 1st place Wave One, does that count 😁",1:47:48,1:48:14,646.3,13,45,11,81.7,11,,
Unknown,2017-04-28,2017-04-30,2017,4,10.03,Afternoon Run - Urban 'hill' reps,0:52:47,0:52:47,131.0,0,26,0,86.8,0,,
Long Run,2017-04-26,2017-04-30,2017,4,20.02,Morning Run - Bayside long run,1:43:43,1:49:51,93.7,4,36,2,87.3,0,,
Unknown,2017-04-25,2017-04-30,2017,4,7.02,Afternoon Run - Local loop + a smidge of trail,0:36:37,0:36:44,68.4,0,27,0,87.4,0,,
Regular,2017-04-24,2017-04-30,2017,4,4.46,Afternoon Run - Stroller walk cool down,0:53:18,0:58:56,11.1,0,21,0,47.9,0,,
Regular,2017-04-24,2017-04-30,2017,4,8.05,Afternoon Run - Local loop,0:43:45,0:43:45,70.0,0,29,1,87.3,0,,
Regular,2017-04-22,2017-04-30,2017,4,8.27,Morning Run - BTR bail out,0:45:15,1:06:47,278.5,5,28,0,84.7,1,,
Regular,2017-04-22,2017-04-30,2017,4,7.34,Afternoon Run - Local loop shakeout,0:37:06,0:37:43,45.5,0,22,0,87.8,0,,
Regular,2017-04-21,2017-04-30,2017,4,4.68,Evening Run - Trot around the block,0:27:40,0:27:40,26.7,1,26,0,84.6,0,,
Unknown,2017-04-20,2017-04-30,2017,4,10.02,Lunch Run - Testing new nutrition + handheld,0:52:04,0:53:34,79.6,0,37,5,87.0,0,,
Regular,2017-04-18,2017-04-30,2017,4,2.44,Morning Run - Cool down stroller walk,0:29:27,0:33:04,0.0,0,23,2,54.1,0,,
Regular,2017-04-18,2017-04-30,2017,4,6.02,Morning Run - First run in the new kicks,0:30:36,0:30:36,41.0,0,31,0,87.8,0,,
Regular,2017-04-16,2017-04-30,2017,4,10.25,Morning Run - Local Loop,0:54:10,0:55:09,106.3,0,36,7,86.8,0,,
Long Run,2017-04-13,2017-04-30,2017,4,14.41,Morning Run - BTR group run ,1:32:46,2:10:19,485.2,8,33,7,81.2,2,,
Regular,2017-04-13,2017-04-30,2017,4,10.03,Afternoon Run - Road to wildhorse - Day 11,0:54:44,0:54:47,92.8,0,24,0,86.1,0,,
Regular,2017-04-10,2017-04-30,2017,4,7.31,"Afternoon Run - Recovery, Road to wildhorse - Day 8",0:43:18,0:43:18,45.5,0,20,0,84.9,0,,
Regular,2017-04-10,2017-04-30,2017,4,1.5,Family stroller walk,0:21:16,0:22:46,0.0,0,16,2,54.0,0,,
Long Run,2017-04-09,2017-04-30,2017,4,15.14,"Lunch Run - Road to wildhorse, day 7",1:21:33,1:22:24,128.2,0,33,0,85.2,0,,
Regular,2017-04-07,2017-04-30,2017,4,10.01,Lunch Run - Quarry Laps & Post Office pick up,0:54:00,1:06:12,113.5,1,27,2,86.6,0,,
Regular,2017-04-05,2017-04-30,2017,4,8.01,"Morning Run - Easy, Road to Wildhorse - Day 3",0:45:56,0:45:56,58.2,2,25,0,85.3,2,,
Regular,2017-04-03,2017-04-30,2017,4,2.05,Evening Run - Easy cool down,0:12:12,0:12:12,0.0,0,15,0,84.8,0,,
Regular,2017-04-03,2017-04-30,2017,4,5.03,"Evening Run - Road to wildhorse, day 1",0:25:36,0:25:36,40.5,0,23,3,86.3,0,,
Regular,2017-03-22,2017-03-31,2017,3,8.53,Afternoon Run - Unsuccessfully racing the rain home,0:44:11,0:46:16,37.6,0,27,1,88.0,0,,
Unknown,2017-03-21,2017-03-31,2017,3,0.83,Afternoon Run - cool down,0:07:46,0:07:51,0.0,0,9,0,43.0,0,,
Unknown,2017-03-21,2017-03-31,2017,3,10.28,Afternoon Run - Easy 10,0:57:41,0:58:13,99.5,1,24,3,85.8,0,,
Unknown,2017-03-19,2017-03-31,2017,3,0.69,Lunch Run - Cool down,0:06:23,0:07:22,0.0,0,12,0,49.9,0,,
Unknown,2017-03-19,2017-03-31,2017,3,12.02,Morning Run - Oh boy the humidity,1:08:57,1:14:58,80.8,0,32,0,82.5,0,,
Unknown,2017-03-18,2017-03-31,2017,3,6.19,Morning Run - Running on empty,0:32:36,0:32:36,33.7,0,18,0,87.6,0,,
Unknown,2017-03-17,2017-03-31,2017,3,3.67,Morning Run - Walking with the pregnant wife (40wks +1),0:42:26,0:45:47,0.0,2,23,0,36.7,0,,
Regular,2017-03-17,2017-03-31,2017,3,7.27,Afternoon Run - Running in the drizzle,0:38:01,0:38:01,75.5,0,29,1,87.9,0,,
Unknown,2017-03-16,2017-03-31,2017,3,6.4,Afternoon Run - Short shake out,0:33:51,0:33:51,43.4,0,18,0,88.0,0,,
Regular,2017-03-15,2017-03-31,2017,3,1.29,Lunch Run - Cool down and explore,0:12:47,0:15:40,0.0,0,16,0,40.3,0,,
Workout,2017-03-15,2017-03-31,2017,3,5.03,Lunch Run - Tingalpa Creek Trail x2,0:24:46,0:24:46,51.4,0,20,0,88.9,0,,
Regular,2017-03-13,2017-03-31,2017,3,8.03,Lunch Run - Moving on from yesterday's run,0:42:55,0:43:54,45.2,0,32,1,87.6,0,,
Long Run,2017-03-12,2017-03-31,2017,3,13.02,"Afternoon Run - Unlucky 13, a complete shit show ",1:14:50,1:17:03,62.4,2,27,3,83.8,0,,
Regular,2017-03-10,2017-03-31,2017,3,3.55,Morning walk with my pregnant wife (39wks),0:49:16,0:56:13,34.8,3,29,3,47.4,1,,
Unknown,2017-03-09,2017-03-31,2017,3,10.03,"Evening Run - Urban hill repeat circuit, hard down easy up",0:49:36,0:49:40,104.1,0,24,0,89.3,0,,
Regular,2017-03-08,2017-03-31,2017,3,3.04,Evening Run - warm down,0:17:01,0:17:23,0.0,0,17,0,87.1,0,,
Regular,2017-03-08,2017-03-31,2017,3,4.04,"Evening Run - warm up, 3k tempo",0:19:26,0:20:00,36.5,1,19,0,89.5,1,,
Regular,2017-03-07,2017-03-31,2017,3,8.68,Night Run - Easy breezy 8,0:51:03,0:52:08,37.8,1,27,0,84.8,0,,
Regular,2017-03-06,2017-03-31,2017,3,8.01,Evening Run - Easy 8,0:48:29,0:48:32,0.0,0,15,0,84.7,0,,
Regular,2017-03-05,2017-03-31,2017,3,11.52,Afternoon Run - Ice cream and veg curry not a good pre run meal ,1:01:51,1:02:08,105.6,2,28,2,86.1,1,,
Regular,2017-03-03,2017-03-31,2017,3,5.56,Evening Run - Easy 5,0:31:34,0:31:34,32.5,0,22,0,85.7,0,,
Regular,2017-03-02,2017-03-31,2017,3,11.03,Evening Run - Extended local loop,0:59:09,0:59:32,91.6,0,28,0,87.6,0,,
Regular,2017-03-01,2017-03-31,2017,3,6.01,Evening Run - Easy hills,0:35:47,0:36:07,50.8,0,24,0,85.2,0,,
Regular,2017-02-28,2017-02-28,2017,2,10.13,Lunch Run - Local loop,0:56:04,0:57:11,98.1,0,23,0,86.1,0,,
Regular,2017-02-27,2017-02-28,2017,2,10.1,Evening Run - Easy hour,1:01:10,1:01:25,53.3,0,26,0,83.9,0,,
Regular,2017-02-26,2017-02-28,2017,2,11.4,Afternoon Run - Nice way to end the week,0:58:37,0:59:33,50.0,0,30,2,88.1,0,,
Regular,2017-02-25,2017-02-28,2017,2,9.02,Afternoon Run - Local loop + Hemmant circuit 3x800,0:44:33,0:48:25,81.4,1,29,0,88.8,1,,
Regular,2017-02-23,2017-02-28,2017,2,7.11,Morning Run - Easy 7,0:40:24,0:40:24,63.7,0,20,0,86.2,0,,
Unknown,2017-02-23,2017-02-28,2017,2,5.18,Lunch Run - Easy KP Loop,0:28:55,0:28:58,63.7,0,20,0,86.7,0,,
Regular,2017-02-22,2017-02-28,2017,2,8.02,Evening Run - just running ,0:42:40,0:42:40,48.6,0,25,0,86.9,0,,
Regular,2017-02-21,2017-02-28,2017,2,10.32,Lunch Run - Legs aren't feeling so glorious ,0:53:28,0:53:31,175.6,0,26,0,88.2,0,,
Race,2017-02-18,2017-02-28,2017,2,22.13,TRAQ Mt Glorious,2:33:43,2:35:01,1221.3,14,1,0,76.8,11,,
Unknown,2017-02-18,2017-02-28,2017,2,11.22,BTR Group Run - Pre TRAQ Mt Glorious race,1:21:48,1:26:33,279.4,2,0,0,78.0,0,,
Regular,2017-02-17,2017-02-28,2017,2,8.29,Lunch Run - KP Loop,0:42:47,0:44:11,125.1,0,21,0,87.4,0,,
Regular,2017-02-16,2017-02-28,2017,2,1.56,Lunch Run - Walk to get lunch,0:14:04,0:18:32,0.0,0,8,0,55.7,0,,
Regular,2017-02-16,2017-02-28,2017,2,5.14,Lunch Run - Quick escape,0:26:37,0:27:01,44.9,1,16,0,87.1,1,,
Unknown,2017-02-15,2017-02-28,2017,2,8.39,Afternoon Run - West end loop,0:43:23,0:43:23,49.1,3,24,0,87.8,1,,
Unknown,2017-02-14,2017-02-28,2017,2,8.06,Lunch Run - KP Loop with fast finish,0:40:43,0:41:38,122.4,2,24,0,88.6,2,,
Regular,2017-02-12,2017-02-28,2017,2,9.05,Morning Run - Punishment for skipping training runs,0:51:14,0:51:14,33.6,1,32,4,82.9,1,,
Regular,2017-02-11,2017-02-28,2017,2,6.03,Evening Run - Turning over the legs,0:31:36,0:31:36,44.1,0,23,0,86.9,0,,
Regular,2017-02-10,2017-02-28,2017,2,10.18,Lunch Run - Toowong out and back,0:54:12,0:54:15,87.5,5,27,0,87.6,4,,
Regular,2017-02-09,2017-02-28,2017,2,4.81,Afternoon Run - late lunch break,0:24:38,0:25:09,73.1,1,22,0,88.5,1,,
Regular,2017-02-07,2017-02-28,2017,2,10.04,Evening Run - easy urban hill repeats,1:00:07,1:00:07,79.8,0,25,0,84.3,0,,
Regular,2017-02-06,2017-02-28,2017,2,10.05,Evening Run - Easy hour,1:01:29,1:01:29,59.9,0,24,0,84.0,0,,
Long Run,2017-02-03,2017-02-28,2017,2,26.14,Mt Glorious Reece - a real mixed day,3:13:03,3:41:43,1067.2,2,37,0,74.5,1,,
Regular,2017-02-03,2017-02-28,2017,2,5.03,Afternoon Run - Escaping between meetings,0:26:42,0:26:45,63.9,1,22,0,87.4,0,,
Regular,2017-02-02,2017-02-28,2017,2,6.68,Evening Run - Easy 6,0:39:25,0:39:25,31.7,0,21,0,84.1,0,,
Regular,2017-02-01,2017-02-28,2017,2,10.03,Lunch Run - Hello old friends,0:55:32,0:55:32,131.0,1,27,3,85.5,0,,
Regular,2017-01-31,2017-01-31,2017,1,6.03,Lunch Run - KP loop easy effort,0:33:46,0:33:46,121.0,0,24,0,85.1,0,,
Race,2017-01-28,2017-01-31,2017,1,21.18,Beerwah @ night trail half marathon,2:03:29,2:03:48,425.0,0,46,2,83.6,0,,
Long Run,2017-01-25,2017-01-31,2017,1,15.16,BTR Group Run - The not so easy taper run,1:38:28,2:12:28,513.0,9,38,1,82.1,4,,
Regular,2017-01-25,2017-01-31,2017,1,9.07,Evening Run - With a belly full of pasta and cookies.. the ultra diet,0:52:37,0:52:37,77.0,0,26,1,84.3,0,,
Unknown,2017-01-24,2017-01-31,2017,1,6.58,Lunch Run - KP Loop with walking w/d,0:37:14,0:37:14,59.0,0,32,0,82.1,0,,
Regular,2017-01-23,2017-01-31,2017,1,7.42,Evening Run - Easy 45 + w/d,0:42:25,0:42:25,72.0,0,25,0,84.5,0,,
Long Run,2017-01-21,2017-01-31,2017,1,17.56,"BTR Group Run, the Gus loop + a little bit extra",2:04:03,2:55:38,592.0,14,37,3,82.7,4,,
Unknown,2017-01-19,2017-01-31,2017,1,6.13,Evening Run - Easy laps,0:34:42,0:34:42,0.0,0,22,0,85.4,0,,
Regular,2017-01-18,2017-01-31,2017,1,7.03,Evening Run - Local loop,0:41:13,0:41:13,74.0,1,19,0,84.2,0,,
Regular,2017-01-17,2017-01-31,2017,1,11.23,"Evening Run - Easy hour, finally a cool night!",1:06:45,1:06:48,103.0,0,30,0,84.0,0,,
Regular,2017-01-16,2017-01-31,2017,1,8.31,Evening Run - The PM edition,0:47:37,0:47:37,63.0,0,30,0,85.6,0,,
Regular,2017-01-15,2017-01-31,2017,1,11.54,Afternoon Run - Well that didn't go to plan...,1:01:49,1:02:28,144.0,0,32,1,86.5,0,,
Regular,2017-01-14,2017-01-31,2017,1,11.3,BTR Group Run - Sweatfest 2017,0:59:32,1:42:12,195.0,0,38,0,86.3,0,,
Regular,2017-01-11,2017-01-31,2017,1,5.67,"Lunch Run -Short on time, not motivation",0:31:44,0:31:44,48.0,0,36,1,86.1,0,,
Regular,2017-01-10,2017-01-31,2017,1,7.58,Lunch Run - Easy KP Loop,0:43:11,0:43:11,104.0,0,30,0,85.8,0,,
Regular,2017-01-09,2017-01-31,2017,1,10.07,Lunch Run - Recovery run,0:59:30,0:59:33,89.0,0,35,0,84.9,0,,
Regular,2017-01-06,2017-01-31,2017,1,2.34,Morning Run - Walk back to car,0:24:10,0:26:15,167.0,1,21,6,54.3,0,,
Long Run,2017-01-06,2017-01-31,2017,1,15.14,Training for BW@N - wet cool morning,1:33:55,1:42:16,350.0,10,33,2,83.9,6,,
Regular,2017-01-06,2017-01-31,2017,1,9.01,Lunch Run - Running in the rain,0:46:14,0:46:17,110.0,3,29,0,86.9,1,,
Regular,2017-01-05,2017-01-31,2017,1,8.01,Afternoon Run - Local short trail repeats,0:45:24,0:45:24,88.0,0,23,2,85.9,0,,
Regular,2017-01-04,2017-01-31,2017,1,10.06,"Lunch Run - Easy hr, West end loop",0:56:13,0:56:13,117.0,0,27,0,85.7,0,,
Regular,2017-01-03,2017-01-31,2017,1,7.29,Lunch Run - KP Loop,0:38:33,0:38:36,115.0,0,27,0,87.7,0,,
Regular,2017-01-03,2017-01-31,2017,1,1.22,Lunch Run - messed up gps signal ,0:04:50,0:05:17,78.0,0,17,3,87.5,0,,
Regular,2016-12-31,2016-12-31,2016,12,4.03,Afternoon Run - Short exploring run,0:21:37,0:21:43,46.0,0,10,0,85.6,0,,
Regular,2016-12-29,2016-12-31,2016,12,2.39,Evening Run - shake out,0:11:47,0:11:47,24.0,0,2,0,88.4,0,,
Unknown,2016-12-26,2016-12-31,2016,12,7.09,Evening Run - Boxing day shake out,0:38:29,0:38:32,37.3,0,23,0,85.3,0,,
Long Run,2016-12-23,2016-12-31,2016,12,25.15,BTR Group Run - The war of attrition ,2:52:44,3:37:27,753.0,19,43,4,79.4,4,,
Regular,2016-12-23,2016-12-31,2016,12,7.01,Lunch Run - Last work lunch time run for the year ,0:36:46,0:36:49,86.0,0,29,0,87.6,0,,
Unknown,2016-12-22,2016-12-31,2016,12,10.05,"Afternoon Run - Escaping the mayhem, one work day to go!",0:52:54,0:52:54,88.0,0,23,0,86.3,0,,
Unknown,2016-12-21,2016-12-31,2016,12,5.01,Evening Run - Easy recovery,0:31:07,0:31:07,35.0,0,20,0,82.9,0,,
Regular,2016-12-20,2016-12-31,2016,12,9.29,Lunch Run - KP loop,0:46:46,0:46:46,115.0,3,28,0,89.0,1,,
Unknown,2016-12-19,2016-12-31,2016,12,10.14,Lunch Run - West End Loop,0:56:12,0:56:12,69.0,0,25,0,86.4,0,,
Long Run,2016-12-17,2016-12-31,2016,12,19.05,Morning Run - Oh Boy!! Welcome back to the trails,2:08:35,2:11:54,606.0,7,39,8,80.2,1,,
Regular,2016-12-15,2016-12-31,2016,12,12.02,Afternoon Run - Explore by foot,0:58:47,1:06:06,129.0,20,26,1,88.0,11,,
Regular,2016-12-13,2016-12-31,2016,12,7.41,Afternoon Run - River Run,0:38:35,0:41:59,179.0,4,24,0,86.2,1,,
Regular,2016-12-12,2016-12-31,2016,12,6.06,Evening Run - Jog out to the G,0:31:19,0:31:37,96.0,0,31,0,86.5,0,,
Regular,2016-12-09,2016-12-31,2016,12,1.1,Lunch Run - running in the rain,0:05:20,0:05:41,25.0,0,19,0,88.7,0,,
Regular,2016-12-09,2016-12-31,2016,12,5.51,Lunch Run - Shake out,0:30:17,0:30:26,70.0,1,18,0,86.1,0,,
Regular,2016-12-08,2016-12-31,2016,12,10.04,Lunch Run - West End Loop,0:54:03,0:54:03,83.0,3,30,0,86.8,1,,
Regular,2016-12-07,2016-12-31,2016,12,4.53,"Evening Run - Double, easy cut short by storm",0:27:05,0:27:05,38.0,0,27,0,83.2,0,,
Regular,2016-12-07,2016-12-31,2016,12,8.03,Lunch Run - Alt KP Loop,0:43:35,0:43:35,120.0,1,24,0,86.6,0,,
Regular,2016-12-06,2016-12-31,2016,12,10.96,Lunch Run - River Loop,1:00:13,1:00:25,140.0,1,28,0,86.3,0,,
Regular,2016-12-05,2016-12-31,2016,12,5.59,"Evening Run - Double, easy recovery. Checking out Xmas lights",0:34:20,0:34:20,49.0,0,31,2,82.9,0,,
Unknown,2016-12-05,2016-12-31,2016,12,0.73,Lunch Run - Cool down,0:06:43,0:06:43,13.0,0,14,0,53.7,0,,
Regular,2016-12-05,2016-12-31,2016,12,10.03,Lunch Run - hot hot hot.... river loop,0:52:09,0:52:13,104.8,0,28,1,87.1,0,,
Long Run,2016-12-02,2016-12-31,2016,12,14.04,Afternoon Run - Run Commute,1:14:32,1:18:24,158.0,0,23,0,86.5,0,,
Regular,2016-12-01,2016-12-31,2016,12,6.35,Lunch Run -Easy recovery with walking w/d,0:39:16,0:39:16,79.0,0,18,0,79.3,0,,
Regular,2016-11-30,2016-11-30,2016,11,6.12,Evening Run - Easy local loop,0:35:48,0:35:48,67.0,0,26,0,83.7,0,,
Regular,2016-11-30,2016-11-30,2016,11,10.27,"Lunch Run - Bridges of Brisbane, almost got them all. ",0:56:22,0:56:22,96.0,6,24,0,86.2,2,,
Regular,2016-11-29,2016-11-30,2016,11,11.07,Lunch Run - River Loop,1:01:04,1:01:04,136.0,1,23,0,85.9,0,,
Regular,2016-11-28,2016-11-30,2016,11,10.02,"Lunch Run - Double day, KP Loop",0:55:06,0:55:16,115.0,1,32,0,85.7,0,,
Unknown,2016-11-27,2016-11-30,2016,11,5.03,Morning Run - First run back post flu,0:26:44,0:26:44,43.0,0,33,0,87.2,0,,
Regular,2016-11-23,2016-11-30,2016,11,6.02,Lunch Run - Local Loop,0:31:52,0:31:52,58.0,1,27,1,86.4,1,,
Race,2016-11-18,2016-11-30,2016,11,15.21,Hinterland sports festival 15km trail race,1:41:31,1:42:21,731.3,0,35,2,79.7,0,,
Regular,2016-11-18,2016-11-30,2016,11,10.29,Day 18 - Indigenous Marathon Project,0:52:52,0:53:50,107.0,0,29,0,87.4,0,,
Regular,2016-11-17,2016-11-30,2016,11,6.36,Day 17 - Indigenous Marathon Project,0:38:38,0:39:44,27.0,0,17,0,82.9,0,,
Regular,2016-11-16,2016-11-30,2016,11,6.26,"Day 16 - Indigenous Marathon Project, almost done!",0:36:19,0:36:59,96.2,1,25,0,84.3,0,,
Regular,2016-11-15,2016-11-30,2016,11,8.22,Day 15 - Indigenous Marathon Project,0:45:51,0:46:54,115.1,0,28,4,85.7,0,,
Long Run,2016-11-12,2016-11-30,2016,11,18.63,BTR Group Run - White Rock,1:54:10,3:56:31,447.0,3,35,1,82.9,1,,
Unknown,2016-11-11,2016-11-30,2016,11,9.78,Day 11 - Indigenous Marathon Project,1:05:23,1:06:37,88.0,2,26,0,78.1,0,,
Regular,2016-11-10,2016-11-30,2016,11,7.36,Day 10 - Indigenous Marathon Project,0:42:49,0:43:06,75.0,0,21,0,84.0,0,,
Workout,2016-11-09,2016-11-30,2016,11,10.04,Day 9 - Indigenous Marathon Project,0:52:15,0:52:15,108.0,1,20,0,85.9,0,,
Regular,2016-11-08,2016-11-30,2016,11,9.03,Day 8 - Indigenous Marathon Project,0:54:44,0:54:44,93.0,0,24,0,83.5,0,,
Regular,2016-11-07,2016-11-30,2016,11,11.02,Day 7 - Indigenous Marathon Project,0:59:27,1:03:35,125.8,2,26,0,85.2,1,,
Long Run,2016-11-04,2016-11-30,2016,11,14.8,BTR Group Run - It's getting hot!!,1:43:17,2:26:48,634.3,5,34,0,,1,,
Regular,2016-11-04,2016-11-30,2016,11,6.03,Day 4 - Indigenous Marathon Project,0:29:54,0:30:15,56.0,2,20,0,87.1,0,,
Regular,2016-11-03,2016-11-30,2016,11,5.08,Day 3 - Indigenous Marathon Project,0:27:33,0:27:33,30.2,0,20,3,84.7,0,,
Regular,2016-11-02,2016-11-30,2016,11,6.27,Day 2 - Indigenous Marathon Project,0:32:36,0:33:01,66.4,0,17,0,85.8,0,,
Regular,2016-11-01,2016-11-30,2016,11,10.09,Day 1 - Indigenous Marathon Project,0:53:11,0:53:11,104.0,0,18,0,86.2,0,,
Regular,2016-10-31,2016-10-31,2016,10,8.21,Lunch Run - Easy KP loop ,0:48:44,0:48:44,63.0,0,19,0,84.1,0,,
Long Run,2016-10-28,2016-10-31,2016,10,18.04,Morning Run - BTR birthday run,1:53:09,1:55:31,672.7,25,29,1,80.0,12,,
Regular,2016-10-27,2016-10-31,2016,10,7.02,Lunch Run - Little shakeout ,0:37:31,0:37:31,113.4,0,21,0,85.9,0,,
Unknown,2016-10-26,2016-10-31,2016,10,7.25,Evening Run - Easy recovery,0:41:54,0:41:57,57.6,0,13,0,84.5,0,,
Regular,2016-10-25,2016-10-31,2016,10,5.23,Afternoon Run - The mind is willing but the legs say no,0:32:22,0:32:31,53.0,0,22,0,78.9,0,,
Race,2016-10-21,2016-10-31,2016,10,48.9,Blackall 50km,5:32:03,5:38:43,1123.8,9,42,12,79.1,3,,
Regular,2016-10-20,2016-10-31,2016,10,5.33,Lunch Run - That'll do little pig,0:30:14,0:30:14,59.0,0,19,3,83.6,0,,
Regular,2016-10-19,2016-10-31,2016,10,6.44,Lunch Run - Easy 6 and cool down,0:37:03,0:37:03,127.4,0,21,0,85.5,0,,
Regular,2016-10-18,2016-10-31,2016,10,6.33,Lunch Run - KP loop and swimming cool down,0:35:01,0:35:04,74.0,2,21,0,85.2,1,,
Regular,2016-10-16,2016-10-31,2016,10,10.04,Afternoon Run - Let the taper begin,0:54:35,0:54:35,84.7,1,25,0,85.1,0,,
Unknown,2016-10-15,2016-10-31,2016,10,4.1,Morning Run - Easy jog around the block,0:23:29,0:23:29,41.0,0,20,3,85.1,0,,
